unit procedure,sampling point,parameter name,parameter detail,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,lal,ual,lcl,ucl,lrl,ucl,cl,nel1,nel2,nel3,nel4,ppk,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation
BIP-DE-PRDS-002052-NA,.,pH,PRDS-002052,0010204521,0010204521,2012-12-04 00:00:00,2012-12-04 00:00:00,2012-12-04 00:00:00,.,6.9,6.900000000000000,                                        ,6.5,7.5,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010242770,0010242770,2015-05-29 00:00:00,2015-05-29 00:00:00,2015-05-29 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010268111,0010268111,2015-10-28 00:00:00,2015-10-28 00:00:00,2015-10-28 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010268112,0010268112,2015-12-03 00:00:00,2015-11-01 00:00:00,2015-12-03 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010290300,0010290300,2016-04-22 00:00:00,2016-04-22 00:00:00,2016-04-22 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010312725,0010312725,2016-07-01 00:00:00,2016-07-01 00:00:00,2016-07-01 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010290301,0010290301,2016-07-18 00:00:00,2016-07-18 00:00:00,2016-07-18 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010317782,0010317782,2017-04-28 00:00:00,2017-04-28 00:00:00,2017-04-28 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010363356,0010363356,2017-10-18 00:00:00,2017-10-18 00:00:00,2017-10-18 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010363357,0010363357,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_JP,PRDS-002052,0010408350,0010408350,2018-06-27 00:00:00,2018-06-27 00:00:00,2018-06-27 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010242770,0010242770,2015-05-29 00:00:00,2015-05-29 00:00:00,2015-05-29 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010268111,0010268111,2015-10-28 00:00:00,2015-10-28 00:00:00,2015-10-28 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010268112,0010268112,2015-12-03 00:00:00,2015-11-01 00:00:00,2015-12-03 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010290300,0010290300,2016-04-22 00:00:00,2016-04-22 00:00:00,2016-04-22 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010312725,0010312725,2016-07-01 00:00:00,2016-07-01 00:00:00,2016-07-01 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010290301,0010290301,2016-07-18 00:00:00,2016-07-18 00:00:00,2016-07-18 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010317782,0010317782,2017-04-28 00:00:00,2017-04-28 00:00:00,2017-04-28 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010363356,0010363356,2017-10-18 00:00:00,2017-10-18 00:00:00,2017-10-18 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010363357,0010363357,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
BIP-DE-PRDS-002052-NamSa,.,Rabbit Pyrogen Test_USPEP,PRDS-002052,0010408350,0010408350,2018-06-27 00:00:00,2018-06-27 00:00:00,2018-06-27 00:00:00,.,No response,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance LYO,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Appearance Recon,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bacterial Endotoxins,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,<1.0000,1.000000000000000,EU/mL,.,<=5,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bioassay,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,96.96,96.960000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bioassay,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,97.56,97.560000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bioassay,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,105.291,105.291000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bioassay,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,97.18,97.180000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Bioassay,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,88.34,88.340000000000000,% Relative Potency,70,125,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,4,4.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,5,5.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,4,4.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,5,5.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,5,5.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Acidic Peaks,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,6,6.000000000000000,%,.,<=12,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,92.481,92.481000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,92.542,92.542000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,93.506,93.506000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,92.466,92.466000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,92.437,92.437000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,CEX-HPLC Main Peak,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,91.962,91.962000000000000,%,>=86,.,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Cell Based ID ELISA,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,Pass,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Clarity,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,<Ref I,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Color,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,Colorless,0.000000000000000,                                        ,.,.,.,.,.,.,.,N,N,N,N,N,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,0.3603,0.360300000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,0.3185,0.318500000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010308137,0010308137,2016-10-24 00:00:00,2016-10-24 00:00:00,2016-10-24 00:00:00,.,0.6935,0.693500000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010381803,0010381803,2018-04-24 00:00:00,2018-04-10 00:00:00,2018-04-24 00:00:00,.,0.3285,0.328500000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010389523,0010389523,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,.,0.2842,0.284200000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Moisture Content,PRDS-002051,0010426792,0010426792,2018-11-06 00:00:00,2018-11-06 00:00:00,2018-11-06 00:00:00,.,0.4191,0.419100000000000,%,.,<3.0,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Osmolality,PRDS-002051,0010308135,0010308135,2016-10-07 00:00:00,2016-10-07 00:00:00,2016-10-07 00:00:00,.,203,203.000000000000000,mOsm/kg,145,295,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
IEDL:ADL2-PRDS-002051-ADL,.,Osmolality,PRDS-002051,0010308136,0010308136,2016-10-13 00:00:00,2016-10-13 00:00:00,2016-10-13 00:00:00,.,203,203.000000000000000,mOsm/kg,145,295,.,.,.,.,.,Y,Y,Y,Y,Y,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
