UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010285757,0010285757,6/13/2016 0:00,6/13/2016 0:00,6/13/2016 0:00,.,1.67,1.67,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010290527,0010290527,7/19/2016 0:00,7/19/2016 0:00,7/19/2016 0:00,.,0,0,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010290529,0010290529,7/27/2016 0:00,7/27/2016 0:00,7/27/2016 0:00,.,0.33,0.33,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010305124,0010305124,9/19/2016 0:00,9/19/2016 0:00,9/19/2016 0:00,.,0,0,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010305126,0010305126,9/26/2016 0:00,9/26/2016 0:00,9/26/2016 0:00,.,0,0,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010310363,0010310363,10/31/2016 0:00,10/31/2016 0:00,10/31/2016 0:00,.,0,0,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Sub-visible Particles >= 25 um,PRDS-000377,0010310364,0010310364,11/1/2016 0:00,11/1/2016 0:00,11/1/2016 0:00,.,0.33,0.33,Particles per mL,.,<=600,.,31,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010145716,0010145716,1/16/2013 0:00,1/16/2013 0:00,1/16/2013 0:00,.,2.48,2.48,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010151523,0010151523,1/23/2013 0:00,1/23/2013 0:00,1/23/2013 0:00,.,2.52,2.52,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010156487,0010156487,2/15/2013 0:00,2/15/2013 0:00,2/15/2013 0:00,.,2.49,2.49,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010156489,0010156489,2/26/2013 0:00,2/26/2013 0:00,2/26/2013 0:00,.,2.52,2.52,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010157710,0010157710,3/11/2013 0:00,3/11/2013 0:00,3/11/2013 0:00,.,2.7,2.7,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010161701,0010161701,5/6/2013 0:00,5/6/2013 0:00,5/6/2013 0:00,.,2.68,2.68,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010166475,0010166475,6/6/2013 0:00,6/6/2013 0:00,6/6/2013 0:00,.,2.66,2.66,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010170916,0010170916,6/12/2013 0:00,6/12/2013 0:00,6/12/2013 0:00,.,2.52,2.52,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010172900,0010172900,7/22/2013 0:00,7/22/2013 0:00,7/22/2013 0:00,.,2.59,2.59,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010178511,0010178511,10/7/2013 0:00,10/7/2013 0:00,10/7/2013 0:00,.,2.52,2.52,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010183185,0010183185,10/21/2013 0:00,10/21/2013 0:00,10/21/2013 0:00,.,2.62,2.62,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010179834,0010179834,10/24/2013 0:00,10/24/2013 0:00,10/24/2013 0:00,.,2.61,2.61,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010183176,0010183176,11/7/2013 0:00,11/7/2013 0:00,11/7/2013 0:00,.,2.44,2.44,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010190790,0010190790,11/22/2013 0:00,11/22/2013 0:00,11/22/2013 0:00,.,2.53,2.53,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010193806,0010193806,1/29/2014 0:00,1/29/2014 0:00,1/29/2014 0:00,.,2.64,2.64,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010198891,0010198891,2/28/2014 0:00,2/28/2014 0:00,2/28/2014 0:00,.,2.506,2.506,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010202427,0010202427,4/1/2014 0:00,4/1/2014 0:00,4/1/2014 0:00,.,2.47,2.47,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010198892,0010198892,4/22/2014 0:00,4/22/2014 0:00,4/22/2014 0:00,.,2.469,2.469,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010207390,0010207390,5/9/2014 0:00,5/9/2014 0:00,5/9/2014 0:00,.,2.463,2.463,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010202474,0010202474,5/19/2014 0:00,5/19/2014 0:00,5/19/2014 0:00,.,2.61,2.61,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010207337,0010207337,6/3/2014 0:00,6/3/2014 0:00,6/3/2014 0:00,.,2.56,2.56,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010219473,0010219473,8/20/2014 0:00,8/20/2014 0:00,8/20/2014 0:00,.,2.48,2.48,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010212768,0010212768,8/29/2014 0:00,8/29/2014 0:00,8/29/2014 0:00,.,2.302,2.302,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010221345,0010221345,9/30/2014 0:00,9/30/2014 0:00,9/30/2014 0:00,.,2.422,2.422,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010223017,0010223017,10/16/2014 0:00,10/16/2014 0:00,10/16/2014 0:00,.,2.5,2.5,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010225994,0010225994,11/11/2014 0:00,11/11/2014 0:00,11/11/2014 0:00,.,2.47186,2.47186,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010236678,0010236678,3/6/2015 0:00,3/6/2015 0:00,3/6/2015 0:00,.,2.45,2.45,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010237689,0010237689,5/12/2015 0:00,5/12/2015 0:00,5/12/2015 0:00,.,2.64734,2.64734,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010244116,0010244116,5/29/2015 0:00,5/29/2015 0:00,5/29/2015 0:00,.,2.6,2.6,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Total Protein,PRDS-000377,0010247533,0010247533,6/1/2015 0:00,6/1/2015 0:00,6/1/2015 0:00,.,2.6,2.6,mg/mL,2,3,2.15,3,.,.,2.584,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010080017,0010080017,4/14/2011 0:00,4/14/2011 0:00,4/14/2011 0:00,.,1.0374,1.0374,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010090818,0010090818,5/5/2011 0:00,5/5/2011 0:00,5/5/2011 0:00,.,1.071,1.071,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010096608,0010096608,7/7/2011 0:00,7/7/2011 0:00,7/7/2011 0:00,.,1.0566,1.0566,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010095222,0010095222,7/16/2011 0:00,7/16/2011 0:00,7/16/2011 0:00,.,1.0697,1.0697,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010098343,0010098343,8/18/2011 0:00,8/18/2011 0:00,8/18/2011 0:00,.,1.072,1.072,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010104999,0010104999,9/14/2011 0:00,9/14/2011 0:00,9/14/2011 0:00,.,1.0727,1.0727,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010103618,0010103618,9/14/2011 0:00,9/14/2011 0:00,9/14/2011 0:00,.,1.0631,1.0631,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010104846,0010104846,9/17/2011 0:00,9/17/2011 0:00,9/17/2011 0:00,.,1.0689,1.0689,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010109288,0010109288,11/8/2011 0:00,11/8/2011 0:00,11/8/2011 0:00,.,1.0729,1.0729,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010111449,0010111449,12/7/2011 0:00,12/7/2011 0:00,12/7/2011 0:00,.,1.0675,1.0675,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010115080,0010115080,12/21/2011 0:00,12/21/2011 0:00,12/21/2011 0:00,.,1.0572,1.0572,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010124029,0010124029,4/9/2012 0:00,4/9/2012 0:00,4/9/2012 0:00,.,1.07764,1.07764,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010125943,0010125943,5/2/2012 0:00,5/2/2012 0:00,5/2/2012 0:00,.,1.0721,1.0721,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010125946,0010125946,5/11/2012 0:00,5/11/2012 0:00,5/11/2012 0:00,.,1.0749,1.0749,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010129265,0010129265,6/14/2012 0:00,6/14/2012 0:00,6/14/2012 0:00,.,1.0528,1.0528,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010129255,0010129255,6/15/2012 0:00,6/15/2012 0:00,6/15/2012 0:00,.,1.0658,1.0658,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010132494,0010132494,7/18/2012 0:00,7/18/2012 0:00,7/18/2012 0:00,.,1.0791,1.0791,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010132499,0010132499,7/26/2012 0:00,7/26/2012 0:00,7/26/2012 0:00,.,1.0743,1.0743,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010132518,0010132518,8/2/2012 0:00,8/2/2012 0:00,8/2/2012 0:00,.,1.0695,1.0695,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010132525,0010132525,8/15/2012 0:00,8/15/2012 0:00,8/15/2012 0:00,.,1.0574,1.0574,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010141453,0010141453,9/26/2012 0:00,9/26/2012 0:00,9/26/2012 0:00,.,1.0613,1.0613,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010143209,0010143209,10/17/2012 0:00,10/17/2012 0:00,10/17/2012 0:00,.,1.0554,1.0554,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010145705,0010145705,11/20/2012 0:00,11/20/2012 0:00,11/20/2012 0:00,.,1.0755,1.0755,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010145714,0010145714,12/6/2012 0:00,12/6/2012 0:00,12/6/2012 0:00,.,1.061,1.061,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010145706,0010145706,12/7/2012 0:00,12/7/2012 0:00,12/7/2012 0:00,.,1.0702,1.0702,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010145715,0010145715,12/10/2012 0:00,12/10/2012 0:00,12/10/2012 0:00,.,1.0629,1.0629,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010145716,0010145716,1/16/2013 0:00,1/16/2013 0:00,1/16/2013 0:00,.,1.0724,1.0724,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010151523,0010151523,1/23/2013 0:00,1/23/2013 0:00,1/23/2013 0:00,.,1.0702,1.0702,mL,.,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010156487,0010156487,2/15/2013 0:00,2/15/2013 0:00,2/15/2013 0:00,.,1.0641,1.0641,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume,PRDS-000377,0010156489,0010156489,2/26/2013 0:00,2/26/2013 0:00,2/26/2013 0:00,.,1.0658,1.0658,mL,>=1.0,.,1.027,1.106,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,Number,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010193806,0010193806,1/29/2014 0:00,1/29/2014 0:00,1/29/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010198891,0010198891,2/28/2014 0:00,2/28/2014 0:00,2/28/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010202427,0010202427,4/1/2014 0:00,4/1/2014 0:00,4/1/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010198892,0010198892,4/22/2014 0:00,4/22/2014 0:00,4/22/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010207390,0010207390,5/9/2014 0:00,5/9/2014 0:00,5/9/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010202474,0010202474,5/19/2014 0:00,5/19/2014 0:00,5/19/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010207337,0010207337,6/3/2014 0:00,6/3/2014 0:00,6/3/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010219473,0010219473,8/20/2014 0:00,8/20/2014 0:00,8/20/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010212768,0010212768,8/29/2014 0:00,8/29/2014 0:00,8/29/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010221345,0010221345,9/30/2014 0:00,9/30/2014 0:00,9/30/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010223017,0010223017,10/16/2014 0:00,10/16/2014 0:00,10/16/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010225994,0010225994,11/11/2014 0:00,11/11/2014 0:00,11/11/2014 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010236678,0010236678,3/6/2015 0:00,3/6/2015 0:00,3/6/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010237689,0010237689,5/12/2015 0:00,5/12/2015 0:00,5/12/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010244116,0010244116,5/29/2015 0:00,5/29/2015 0:00,5/29/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010247533,0010247533,6/1/2015 0:00,6/1/2015 0:00,6/1/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010262945,0010262945,10/19/2015 0:00,10/19/2015 0:00,10/19/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
PRJU:APR1-PRDS-000377-AML,.,Volume (Pass Fail),PRDS-000377,0010270820,0010270820,12/16/2015 0:00,12/16/2015 0:00,12/16/2015 0:00,.,Pass,0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
